timestamp,machine_id,vibration,temperature,pressure,failure
2025-01-01 03:15:00,ARM-022,9.69,76.67,0.3241,0
2025-01-01 03:30:00,ARM-022,10.49,73.27,0.3791,0
2025-01-01 03:45:00,ARM-022,10.77,71.67,0.44,0
2025-01-01 04:00:00,ARM-022,11.05,69.88,0.439,0
2025-01-01 04:15:00,ARM-022,13.08,76.88,0.3845,0
2025-01-01 04:30:00,ARM-022,9.06,76.05,0.3763,0
2025-01-01 04:45:00,ARM-022,9.05,71.32,0.3332,0
2025-01-01 05:00:00,ARM-022,11.32,74.96,0.3562,0
2025-01-01 05:15:00,ARM-022,12.95,77.89,0.3752,0
2025-01-01 05:30:00,ARM-022,10.57,70.66,0.4168,0
2025-01-01 05:45:00,ARM-022,11.48,69.03,0.3845,0
2025-01-01 06:00:00,ARM-022,12.18,70.9,0.4661,0
2025-01-01 06:15:00,ARM-022,12.94,77.34,0.3606,0
2025-01-01 06:30:00,ARM-022,11.29,73.27,0.3713,0
2025-01-01 06:45:00,ARM-022,7.42,72.59,0.4198,0
2025-01-01 07:00:00,ARM-022,12.53,78.82,0.3565,0
2025-01-01 07:15:00,ARM-022,10.14,71.62,0.3243,0
2025-01-01 07:30:00,ARM-022,13.07,71.72,0.4573,0
2025-01-01 07:45:00,ARM-022,10.63,75.45,0.3657,0
2025-01-01 08:00:00,ARM-022,11.86,77.01,0.3126,0
2025-01-01 08:15:00,ARM-022,10.48,74.58,0.3863,0
2025-01-01 08:30:00,ARM-022,12.55,72.26,0.3472,0
2025-01-01 08:45:00,ARM-022,17.97,83.77,0.252,1
2025-01-01 09:00:00,ARM-022,11.85,77.83,0.3935,0
2025-01-01 09:15:00,ARM-022,8.67,72.46,0.4463,0
2025-01-01 09:30:00,ARM-022,12.81,72.54,0.3509,0
2025-01-01 09:45:00,ARM-022,8.22,74.67,0.5228,0
2025-01-01 10:00:00,ARM-022,11.19,77.14,0.3969,0
2025-01-01 10:15:00,ARM-022,9.71,67.79,0.3645,0
2025-01-01 10:30:00,ARM-022,11.62,77.43,0.3383,0
2025-01-01 10:45:00,ARM-022,9.74,74.62,0.3762,0
2025-01-01 11:00:00,ARM-022,10.03,71.73,0.36,0
2025-01-01 11:15:00,ARM-022,8.76,75.76,0.4136,0
2025-01-01 11:30:00,ARM-022,10.7,75.65,0.4097,0
2025-01-01 11:45:00,ARM-022,9.89,72.35,0.4256,0
2025-01-01 12:00:00,ARM-022,11.26,72.42,0.3428,0
2025-01-01 12:15:00,ARM-022,13.21,77.57,0.3925,0
2025-01-01 12:30:00,ARM-022,9.81,70.93,0.378,0
2025-01-01 12:45:00,ARM-022,17.03,88.61,0.2456,1
2025-01-01 13:00:00,ARM-022,11.14,74.27,0.2651,0
2025-01-01 13:15:00,ARM-022,11.12,71.35,0.3366,0
2025-01-01 13:30:00,ARM-022,11.89,78.14,0.3191,0
2025-01-01 13:45:00,ARM-022,11.86,71.78,0.4482,0
2025-01-01 14:00:00,ARM-022,12.95,71.63,0.3881,0
2025-01-01 14:15:00,ARM-022,10.34,71.69,0.3807,0
2025-01-01 14:30:00,ARM-022,8.13,77.33,0.2954,0
2025-01-01 14:45:00,ARM-022,11.47,75.82,0.3095,0
2025-01-01 15:00:00,ARM-022,10.9,77.23,0.3709,0
2025-01-01 15:15:00,ARM-022,12.94,74.94,0.3587,0
2025-01-01 15:30:00,ARM-022,10.88,73.81,0.3424,0
2025-01-01 15:45:00,ARM-022,10.68,72.9,0.4561,0
2025-01-01 16:00:00,ARM-022,14.22,78.15,0.3636,0
2025-01-01 16:15:00,ARM-022,12.31,68.49,0.4146,0
2025-01-01 16:30:00,ARM-022,13.07,69.32,0.3889,0
2025-01-01 16:45:00,ARM-022,11.03,75.81,0.3643,0
2025-01-01 17:00:00,ARM-022,9.6,73.3,0.4436,0
2025-01-01 17:15:00,ARM-022,10.66,71.35,0.4494,0
2025-01-01 17:30:00,ARM-022,10.15,78.84,0.425,0
2025-01-01 17:45:00,ARM-022,10.88,71.78,0.4689,0
2025-01-01 18:00:00,ARM-022,12.18,78.32,0.5034,0
2025-01-01 18:15:00,ARM-022,11.13,72.83,0.4207,0
2025-01-01 18:30:00,ARM-022,11.68,77.59,0.4242,0
2025-01-01 18:45:00,ARM-022,11.22,72.03,0.3863,0
2025-01-01 19:00:00,ARM-022,9.84,66.53,0.4025,0
2025-01-01 19:15:00,ARM-022,12.72,76.34,0.3596,0
2025-01-01 19:30:00,ARM-022,9.71,70.86,0.3301,0
2025-01-01 19:45:00,ARM-022,12.09,76.27,0.3862,0
2025-01-01 20:00:00,ARM-022,11.21,74.51,0.4385,0
2025-01-01 20:15:00,ARM-022,13.33,74.23,0.3274,0
2025-01-01 20:30:00,ARM-022,12.74,65.78,0.3684,0
2025-01-01 20:45:00,ARM-022,9.75,75.28,0.3702,0
2025-01-01 21:00:00,ARM-022,10.62,70.84,0.3755,0
2025-01-01 21:15:00,ARM-022,10.71,77.83,0.3718,0
2025-01-01 21:30:00,ARM-022,9.19,75.15,0.4334,0
2025-01-01 21:45:00,ARM-022,10.44,73.64,0.443,0
2025-01-01 22:00:00,ARM-022,9.4,69.98,0.4246,0
2025-01-01 22:15:00,ARM-022,12.13,74.25,0.3511,0
2025-01-01 22:30:00,ARM-022,10.94,75.25,0.389,0
2025-01-01 22:45:00,ARM-022,10.59,72.36,0.2462,0
2025-01-01 23:00:00,ARM-022,7.03,72.25,0.4314,0
2025-01-01 23:15:00,ARM-022,13.11,71.82,0.3464,0
2025-01-01 23:30:00,ARM-022,12.81,78.69,0.3009,0
2025-01-01 23:45:00,ARM-022,9.87,73.79,0.4107,0
2025-01-02 00:00:00,ARM-022,10.36,74.88,0.4185,0
2025-01-02 00:15:00,ARM-022,11.92,73.78,0.4221,0
2025-01-02 00:30:00,ARM-022,8.55,79.01,0.3676,0
2025-01-02 00:45:00,ARM-022,9.04,73.17,0.3586,0
2025-01-02 01:00:00,ARM-022,17.56,91.0,0.2829,1
2025-01-02 01:15:00,ARM-022,10.59,71.39,0.523,0
2025-01-02 01:30:00,ARM-022,8.04,77.97,0.3608,0
2025-01-02 01:45:00,ARM-022,13.19,78.09,0.3954,0
2025-01-02 02:00:00,ARM-022,13.78,76.03,0.3249,0
2025-01-02 02:15:00,ARM-022,8.98,71.39,0.4106,0
2025-01-02 02:30:00,ARM-022,17.32,86.33,0.2326,1
2025-01-02 02:45:00,ARM-022,11.86,79.26,0.3843,0
2025-01-02 03:00:00,ARM-022,10.07,70.36,0.3724,0
2025-01-02 03:15:00,ARM-022,8.84,70.17,0.3109,0
2025-01-02 03:30:00,ARM-022,15.5,77.62,0.3839,0
2025-01-02 03:45:00,ARM-022,12.8,73.38,0.257,0
2025-01-02 04:00:00,ARM-022,11.19,73.72,0.3405,0
2025-01-02 04:15:00,ARM-022,13.47,75.19,0.4377,0
2025-01-02 04:30:00,ARM-022,12.47,73.8,0.3212,0
2025-01-02 04:45:00,ARM-022,13.58,70.33,0.2569,0
2025-01-02 05:00:00,ARM-022,11.47,76.57,0.3408,0
2025-01-02 05:15:00,ARM-022,19.21,88.06,0.2467,1
2025-01-02 05:30:00,ARM-022,9.57,74.64,0.4031,0
2025-01-02 05:45:00,ARM-022,10.97,70.19,0.3185,0
2025-01-02 06:00:00,ARM-022,10.81,73.11,0.4316,0
2025-01-02 06:15:00,ARM-022,13.35,70.09,0.3587,0
2025-01-02 06:30:00,ARM-022,10.6,74.65,0.3026,0
2025-01-02 06:45:00,ARM-022,10.96,74.63,0.4706,0
2025-01-02 07:00:00,ARM-022,14.4,71.66,0.351,0
2025-01-02 07:15:00,ARM-022,10.79,69.0,0.4207,0
2025-01-02 07:30:00,ARM-022,10.52,70.77,0.3729,0
2025-01-02 07:45:00,ARM-022,9.62,71.79,0.3087,0
2025-01-02 08:00:00,ARM-022,8.49,74.81,0.4485,0
2025-01-02 08:15:00,ARM-022,15.94,74.32,0.4484,0
2025-01-02 08:30:00,ARM-022,8.91,71.38,0.4297,0
2025-01-02 08:45:00,ARM-022,11.53,76.29,0.3758,0
2025-01-02 09:00:00,ARM-022,13.35,66.32,0.3913,0
2025-01-02 09:15:00,ARM-022,12.47,75.89,0.2476,0
2025-01-02 09:30:00,ARM-022,10.36,74.71,0.4493,0
2025-01-02 09:45:00,ARM-022,10.49,72.46,0.4336,0
2025-01-02 10:00:00,ARM-022,11.64,75.41,0.4175,0
2025-01-02 10:15:00,ARM-022,11.1,66.1,0.3144,0
2025-01-02 10:30:00,ARM-022,7.51,78.89,0.4062,0
2025-01-02 10:45:00,ARM-022,10.6,70.92,0.3566,0
2025-01-02 11:00:00,ARM-022,12.53,73.59,0.2974,0
2025-01-02 11:15:00,ARM-022,11.85,70.04,0.3864,0
2025-01-02 11:30:00,ARM-022,8.41,77.59,0.3822,0
2025-01-02 11:45:00,ARM-022,9.79,70.0,0.3519,0
2025-01-02 12:00:00,ARM-022,11.8,77.09,0.3976,0
2025-01-02 12:15:00,ARM-022,9.84,71.59,0.2792,0
2025-01-02 12:30:00,ARM-022,12.3,77.05,0.3857,0
2025-01-02 12:45:00,ARM-022,9.42,75.07,0.3693,0
2025-01-02 13:00:00,ARM-022,11.89,77.7,0.4423,0
2025-01-02 13:15:00,ARM-022,9.66,73.25,0.4152,0
2025-01-02 13:30:00,ARM-022,11.98,81.06,0.401,0
2025-01-02 13:45:00,ARM-022,8.42,74.57,0.4208,0
2025-01-02 14:00:00,ARM-022,10.78,77.78,0.3375,0
2025-01-02 14:15:00,ARM-022,10.56,68.08,0.3753,0
2025-01-02 14:30:00,ARM-022,14.67,74.48,0.4181,0
2025-01-02 14:45:00,ARM-022,8.68,74.09,0.4368,0
2025-01-02 15:00:00,ARM-022,9.64,75.8,0.3,0
2025-01-02 15:15:00,ARM-022,9.63,75.23,0.4592,0
2025-01-02 15:30:00,ARM-022,10.53,75.87,0.3942,0
2025-01-02 15:45:00,ARM-022,8.83,75.8,0.313,0
2025-01-02 16:00:00,ARM-022,11.55,66.69,0.4366,0
2025-01-02 16:15:00,ARM-022,10.96,72.56,0.2992,0
2025-01-02 16:30:00,ARM-022,14.29,74.24,0.3485,0
2025-01-02 16:45:00,ARM-022,11.25,73.23,0.4062,0
2025-01-02 17:00:00,ARM-022,9.86,70.48,0.4513,0
2025-01-02 17:15:00,ARM-022,12.06,73.08,0.4319,0
2025-01-02 17:30:00,ARM-022,9.62,75.36,0.3778,0
2025-01-02 17:45:00,ARM-022,11.47,73.86,0.3088,0
2025-01-02 18:00:00,ARM-022,11.33,70.33,0.4219,0
2025-01-02 18:15:00,ARM-022,11.73,75.67,0.4436,0
2025-01-02 18:30:00,ARM-022,11.6,71.93,0.3852,0
2025-01-02 18:45:00,ARM-022,10.54,77.15,0.4336,0
2025-01-02 19:00:00,ARM-022,9.53,76.13,0.4127,0
2025-01-02 19:15:00,ARM-022,10.75,72.37,0.3805,0
2025-01-02 19:30:00,ARM-022,12.37,69.53,0.4762,0
2025-01-02 19:45:00,ARM-022,12.81,70.79,0.3649,0
2025-01-02 20:00:00,ARM-022,12.76,75.29,0.4212,0
2025-01-02 20:15:00,ARM-022,11.95,71.08,0.432,0
2025-01-02 20:30:00,ARM-022,10.29,72.02,0.4032,0
2025-01-02 20:45:00,ARM-022,14.53,74.73,0.3922,0
2025-01-02 21:00:00,ARM-022,12.43,72.54,0.4252,0
2025-01-02 21:15:00,ARM-022,11.11,73.36,0.4765,0
2025-01-02 21:30:00,ARM-022,11.87,73.81,0.3314,0
2025-01-02 21:45:00,ARM-022,12.34,71.1,0.3132,0
2025-01-02 22:00:00,ARM-022,10.65,75.45,0.4008,0
2025-01-02 22:15:00,ARM-022,10.83,74.98,0.3591,0
2025-01-02 22:30:00,ARM-022,14.05,75.45,0.4816,0
2025-01-02 22:45:00,ARM-022,10.99,70.27,0.3778,0
2025-01-02 23:00:00,ARM-022,10.39,68.1,0.4587,0
2025-01-02 23:15:00,ARM-022,10.52,74.48,0.3178,0
2025-01-02 23:30:00,ARM-022,11.71,70.77,0.4445,0
2025-01-02 23:45:00,ARM-022,10.54,71.94,0.3382,0
2025-01-03 00:00:00,ARM-022,9.96,74.91,0.3772,0
2025-01-03 00:15:00,ARM-022,11.78,69.22,0.392,0
2025-01-03 00:30:00,ARM-022,10.5,77.41,0.309,0
2025-01-03 00:45:00,ARM-022,11.93,76.37,0.3616,0
2025-01-03 01:00:00,ARM-022,11.15,69.64,0.4174,0
2025-01-03 01:15:00,ARM-022,10.01,75.72,0.4698,0
2025-01-03 01:30:00,ARM-022,10.19,77.94,0.387,0
2025-01-03 01:45:00,ARM-022,10.46,69.53,0.5081,0
2025-01-01 00:00:00,ARM-023,9.61,70.91,0.4312,0
2025-01-01 00:15:00,ARM-023,6.49,72.38,0.4084,0
2025-01-01 00:30:00,ARM-023,8.2,72.14,0.5396,0
2025-01-01 00:45:00,ARM-023,7.95,68.1,0.4873,0
2025-01-01 01:00:00,ARM-023,16.8,75.35,0.396,1
2025-01-01 01:15:00,ARM-023,9.27,66.28,0.5416,0
2025-01-01 01:30:00,ARM-023,9.5,67.62,0.5938,0
2025-01-01 01:45:00,ARM-023,9.68,66.61,0.4639,0
2025-01-01 02:00:00,ARM-023,13.65,67.21,0.4731,0
2025-01-01 02:15:00,ARM-023,10.54,66.2,0.4987,0
2025-01-01 02:30:00,ARM-023,10.72,74.53,0.4985,0
2025-01-01 02:45:00,ARM-023,8.45,67.52,0.4355,0
2025-01-01 03:00:00,ARM-023,11.54,63.96,0.4198,0
2025-01-01 03:15:00,ARM-023,9.58,69.77,0.5145,0
2025-01-01 03:30:00,ARM-023,11.97,66.43,0.5264,0
2025-01-01 03:45:00,ARM-023,9.06,68.16,0.4778,0
2025-01-01 04:00:00,ARM-023,8.98,69.91,0.496,0
2025-01-01 04:15:00,ARM-023,10.79,73.94,0.5605,0
2025-01-01 04:30:00,ARM-023,12.34,66.68,0.5128,0
2025-01-01 04:45:00,ARM-023,10.6,65.03,0.5273,0
2025-01-01 05:00:00,ARM-023,12.97,69.93,0.4616,0
2025-01-01 05:15:00,ARM-023,10.91,66.83,0.3939,0
2025-01-01 05:30:00,ARM-023,10.67,71.38,0.4973,0
2025-01-01 05:45:00,ARM-023,11.26,66.12,0.5748,0
2025-01-01 06:00:00,ARM-023,10.67,67.52,0.4842,0
2025-01-01 06:15:00,ARM-023,9.82,68.35,0.4297,0
2025-01-01 06:30:00,ARM-023,16.09,79.54,0.4332,1
2025-01-01 06:45:00,ARM-023,8.21,72.27,0.5054,0
2025-01-01 07:00:00,ARM-023,10.84,69.83,0.4699,0
2025-01-01 07:15:00,ARM-023,15.78,84.42,0.3813,1
2025-01-01 07:30:00,ARM-023,10.27,68.22,0.5454,0
2025-01-01 07:45:00,ARM-023,11.75,68.04,0.4725,0
2025-01-01 08:00:00,ARM-023,11.66,70.07,0.4477,0
2025-01-01 08:15:00,ARM-023,10.68,67.1,0.5286,0
2025-01-01 08:30:00,ARM-023,10.97,70.88,0.4385,0
2025-01-01 08:45:00,ARM-023,10.09,65.77,0.5903,0
2025-01-01 09:00:00,ARM-023,11.51,70.2,0.449,0
2025-01-01 09:15:00,ARM-023,11.28,71.69,0.4748,0
2025-01-01 09:30:00,ARM-023,11.29,68.26,0.4712,0
2025-01-01 09:45:00,ARM-023,9.72,63.4,0.5042,0
2025-01-01 10:00:00,ARM-023,8.28,65.75,0.5125,0
2025-01-01 10:15:00,ARM-023,10.32,70.13,0.4829,0
2025-01-01 10:30:00,ARM-023,12.67,65.75,0.5046,0
2025-01-01 10:45:00,ARM-023,9.57,67.88,0.6528,0
2025-01-01 11:00:00,ARM-023,12.09,73.55,0.4855,0
2025-01-01 11:15:00,ARM-023,10.37,64.29,0.5135,0
2025-01-01 11:30:00,ARM-023,11.74,65.23,0.5464,0
2025-01-01 11:45:00,ARM-023,10.8,68.9,0.51,0
2025-01-01 12:00:00,ARM-023,9.93,67.03,0.488,0
2025-01-01 12:15:00,ARM-023,10.59,69.82,0.4658,0
2025-01-01 12:30:00,ARM-023,8.97,63.0,0.3937,0
2025-01-01 12:45:00,ARM-023,8.1,69.68,0.5152,0
2025-01-01 13:00:00,ARM-023,10.39,68.04,0.5442,0
2025-01-01 13:15:00,ARM-023,10.52,72.86,0.5671,0
2025-01-01 13:30:00,ARM-023,9.38,66.77,0.4556,0
2025-01-01 13:45:00,ARM-023,12.13,65.08,0.4226,0
2025-01-01 14:00:00,ARM-023,10.74,73.93,0.5377,0
2025-01-01 14:15:00,ARM-023,10.34,66.05,0.4548,0
2025-01-01 14:30:00,ARM-023,13.51,68.31,0.4945,0
2025-01-01 14:45:00,ARM-023,9.3,70.73,0.5963,0
2025-01-01 15:00:00,ARM-023,11.78,64.09,0.5023,0
2025-01-01 15:15:00,ARM-023,12.12,69.55,0.5009,0
2025-01-01 15:30:00,ARM-023,9.33,66.91,0.4618,0
2025-01-01 15:45:00,ARM-023,12.6,68.74,0.544,0
2025-01-01 16:00:00,ARM-023,8.36,65.38,0.3915,0
2025-01-01 16:15:00,ARM-023,9.48,70.39,0.5475,0
2025-01-01 16:30:00,ARM-023,12.15,68.58,0.5938,0
2025-01-01 16:45:00,ARM-023,11.54,70.57,0.5563,0
2025-01-01 17:00:00,ARM-023,11.08,66.21,0.4984,0
2025-01-01 17:15:00,ARM-023,9.08,71.51,0.4745,0
2025-01-01 17:30:00,ARM-023,12.3,80.69,0.3787,1
2025-01-01 17:45:00,ARM-023,10.79,69.42,0.4409,0
2025-01-01 18:00:00,ARM-023,16.25,83.2,0.3227,1
2025-01-01 18:15:00,ARM-023,10.65,62.74,0.5047,0
2025-01-01 18:30:00,ARM-023,10.96,70.27,0.4824,0
2025-01-01 18:45:00,ARM-023,11.12,71.79,0.4479,0
2025-01-01 19:00:00,ARM-023,10.48,65.14,0.4614,0
2025-01-01 19:15:00,ARM-023,11.2,64.94,0.5096,0
2025-01-01 19:30:00,ARM-023,8.84,66.24,0.3879,0
2025-01-01 19:45:00,ARM-023,12.33,68.13,0.5443,0
2025-01-01 20:00:00,ARM-023,8.54,65.61,0.5608,0
2025-01-01 20:15:00,ARM-023,10.6,67.94,0.4233,0
2025-01-01 20:30:00,ARM-023,10.56,73.95,0.3962,0
2025-01-01 20:45:00,ARM-023,10.25,70.96,0.4775,0
2025-01-01 21:00:00,ARM-023,10.82,65.47,0.5526,0
2025-01-01 21:15:00,ARM-023,11.5,71.82,0.5275,0
2025-01-01 21:30:00,ARM-023,10.87,67.61,0.4917,0
2025-01-01 21:45:00,ARM-023,10.27,67.09,0.489,0
2025-01-01 22:00:00,ARM-023,10.75,68.55,0.5114,0
2025-01-01 22:15:00,ARM-023,14.77,67.12,0.4067,0
2025-01-01 22:30:00,ARM-023,10.67,66.87,0.465,0
2025-01-01 22:45:00,ARM-023,10.52,69.23,0.4551,0
2025-01-01 23:00:00,ARM-023,11.62,71.52,0.5062,0
2025-01-01 23:15:00,ARM-023,10.07,67.41,0.5227,0
2025-01-01 23:30:00,ARM-023,9.52,70.46,0.5094,0
2025-01-01 23:45:00,ARM-023,11.35,66.62,0.4837,0
2025-01-02 00:00:00,ARM-023,9.66,64.96,0.4701,0
2025-01-02 00:15:00,ARM-023,14.03,68.82,0.445,0
2025-01-02 00:30:00,ARM-023,11.92,69.21,0.4365,0
2025-01-02 00:45:00,ARM-023,9.79,68.66,0.5466,0
2025-01-02 01:00:00,ARM-023,12.3,67.82,0.4876,0
2025-01-02 01:15:00,ARM-023,12.97,69.69,0.5315,0
2025-01-02 01:30:00,ARM-023,13.24,69.73,0.3927,0
2025-01-02 01:45:00,ARM-023,11.55,67.07,0.4111,0
2025-01-02 02:00:00,ARM-023,9.76,65.95,0.4746,0
2025-01-02 02:15:00,ARM-023,11.85,67.4,0.43,0
2025-01-02 02:30:00,ARM-023,10.79,65.27,0.4264,0
2025-01-02 02:45:00,ARM-023,11.04,67.64,0.5036,0
2025-01-02 03:00:00,ARM-023,14.39,80.89,0.3898,1
2025-01-02 03:15:00,ARM-023,10.67,73.74,0.4046,0
2025-01-02 03:30:00,ARM-023,10.58,70.17,0.5049,0
2025-01-02 03:45:00,ARM-023,8.35,68.3,0.49,0
2025-01-02 04:00:00,ARM-023,8.42,69.26,0.4623,0
2025-01-02 04:15:00,ARM-023,10.51,74.24,0.5267,0
2025-01-02 04:30:00,ARM-023,9.79,68.81,0.56,0
2025-01-02 04:45:00,ARM-023,10.24,73.04,0.4513,0
2025-01-02 05:00:00,ARM-023,9.33,71.34,0.4709,0
2025-01-02 05:15:00,ARM-023,15.03,76.6,0.3941,1
2025-01-02 05:30:00,ARM-023,10.66,71.72,0.4349,0
2025-01-02 05:45:00,ARM-023,11.04,68.47,0.5471,0
2025-01-02 06:00:00,ARM-023,11.02,70.41,0.4668,0
2025-01-02 06:15:00,ARM-023,10.75,63.98,0.5184,0
2025-01-02 06:30:00,ARM-023,10.35,68.46,0.5042,0
2025-01-02 06:45:00,ARM-023,9.41,70.37,0.4538,0
2025-01-02 07:00:00,ARM-023,9.88,68.25,0.4696,0
2025-01-02 07:15:00,ARM-023,8.85,65.06,0.5249,0
2025-01-02 07:30:00,ARM-023,13.94,66.68,0.5232,0
2025-01-02 07:45:00,ARM-023,13.21,72.83,0.4827,0
2025-01-02 08:00:00,ARM-023,11.63,69.96,0.4663,0
2025-01-02 08:15:00,ARM-023,8.74,68.57,0.5075,0
2025-01-02 08:30:00,ARM-023,10.48,68.91,0.4509,0
2025-01-02 08:45:00,ARM-023,8.11,68.32,0.5163,0
2025-01-02 09:00:00,ARM-023,11.66,67.11,0.4802,0
2025-01-02 09:15:00,ARM-023,11.37,69.44,0.5043,0
2025-01-02 09:30:00,ARM-023,11.97,67.95,0.4663,0
2025-01-02 09:45:00,ARM-023,12.32,66.26,0.4463,0
2025-01-02 10:00:00,ARM-023,12.0,59.99,0.3928,0
2025-01-02 10:15:00,ARM-023,11.09,66.7,0.5619,0
2025-01-02 10:30:00,ARM-023,11.36,69.01,0.4897,0
2025-01-02 10:45:00,ARM-023,10.33,68.22,0.5061,0
2025-01-02 11:00:00,ARM-023,7.49,74.85,0.5521,0
2025-01-02 11:15:00,ARM-023,8.38,65.91,0.4138,0
2025-01-02 11:30:00,ARM-023,9.55,62.98,0.4778,0
2025-01-02 11:45:00,ARM-023,9.59,73.01,0.5108,0
2025-01-02 12:00:00,ARM-023,10.99,69.92,0.4832,0
2025-01-02 12:15:00,ARM-023,9.45,70.0,0.3728,0
2025-01-02 12:30:00,ARM-023,10.77,68.45,0.4846,0
2025-01-02 12:45:00,ARM-023,6.45,67.44,0.4906,0
2025-01-02 13:00:00,ARM-023,10.33,69.33,0.525,0
2025-01-02 13:15:00,ARM-023,9.96,74.52,0.5589,0
2025-01-02 13:30:00,ARM-023,9.32,73.29,0.4525,0
2025-01-02 13:45:00,ARM-023,10.83,66.78,0.4941,0
2025-01-02 14:00:00,ARM-023,9.24,73.27,0.4228,0
2025-01-02 14:15:00,ARM-023,13.21,65.74,0.4698,0
2025-01-02 14:30:00,ARM-023,10.1,68.12,0.5548,0
2025-01-02 14:45:00,ARM-023,13.26,66.54,0.5498,0
2025-01-02 15:00:00,ARM-023,8.76,64.73,0.5969,0
2025-01-02 15:15:00,ARM-023,10.76,65.89,0.4355,0
2025-01-02 15:30:00,ARM-023,9.1,73.23,0.4794,0
2025-01-02 15:45:00,ARM-023,6.64,67.85,0.5561,0
2025-01-02 16:00:00,ARM-023,11.08,69.48,0.5819,0
2025-01-02 16:15:00,ARM-023,9.02,66.45,0.494,0
2025-01-02 16:30:00,ARM-023,7.99,70.92,0.5152,0
2025-01-02 16:45:00,ARM-023,10.73,68.61,0.5812,0
2025-01-02 17:00:00,ARM-023,12.04,73.09,0.5318,0
2025-01-02 17:15:00,ARM-023,10.35,68.28,0.5058,0
2025-01-02 17:30:00,ARM-023,8.3,67.89,0.5738,0
2025-01-02 17:45:00,ARM-023,11.54,68.05,0.4459,0
2025-01-02 18:00:00,ARM-023,11.86,70.22,0.6162,0
2025-01-02 18:15:00,ARM-023,12.09,65.26,0.51,0
2025-01-02 18:30:00,ARM-023,12.26,71.29,0.48,0
2025-01-02 18:45:00,ARM-023,10.71,69.47,0.537,0
2025-01-02 19:00:00,ARM-023,8.11,69.0,0.4836,0
2025-01-02 19:15:00,ARM-023,11.97,64.3,0.548,0
2025-01-02 19:30:00,ARM-023,11.97,66.49,0.4159,0
2025-01-02 19:45:00,ARM-023,11.1,68.65,0.4777,0
2025-01-02 20:00:00,ARM-023,10.75,68.75,0.4736,0
2025-01-02 20:15:00,ARM-023,12.69,67.73,0.5609,0
2025-01-02 20:30:00,ARM-023,8.84,71.35,0.4016,0
2025-01-02 20:45:00,ARM-023,10.09,71.47,0.5296,0
2025-01-02 21:00:00,ARM-023,8.97,68.2,0.5246,0
2025-01-02 21:15:00,ARM-023,11.0,69.93,0.5244,0
2025-01-02 21:30:00,ARM-023,10.43,70.49,0.5685,0
2025-01-02 21:45:00,ARM-023,11.98,69.22,0.5437,0
2025-01-02 22:00:00,ARM-023,8.49,69.17,0.5048,0
2025-01-02 22:15:00,ARM-023,11.18,63.73,0.4713,0
2025-01-02 22:30:00,ARM-023,12.49,67.57,0.5043,0
2025-01-02 22:45:00,ARM-023,11.14,69.38,0.4963,0
2025-01-02 23:00:00,ARM-023,11.54,69.17,0.4603,0
2025-01-02 23:15:00,ARM-023,9.18,67.44,0.4758,0
2025-01-02 23:30:00,ARM-023,12.89,72.72,0.5146,0
2025-01-02 23:45:00,ARM-023,9.97,64.61,0.3918,0
2025-01-03 00:00:00,ARM-023,8.63,72.91,0.4027,0
2025-01-03 00:15:00,ARM-023,8.79,74.01,0.4705,0
2025-01-03 00:30:00,ARM-023,9.44,72.1,0.5645,0
2025-01-03 00:45:00,ARM-023,10.13,74.8,0.4725,0
2025-01-03 01:00:00,ARM-023,12.35,69.17,0.4667,0
2025-01-03 01:15:00,ARM-023,10.42,72.39,0.5072,0
2025-01-03 01:30:00,ARM-023,9.54,72.9,0.5628,0
2025-01-03 01:45:00,ARM-023,10.2,68.4,0.4458,0
2025-01-01 00:00:00,ARM-024,12.66,74.53,0.5031,0
2025-01-01 00:15:00,ARM-024,12.87,75.92,0.4037,0
2025-01-01 00:30:00,ARM-024,12.21,74.6,0.5758,0
2025-01-01 00:45:00,ARM-024,9.35,71.04,0.4783,0
2025-01-01 01:00:00,ARM-024,9.84,67.26,0.5018,0
2025-01-01 01:15:00,ARM-024,11.3,73.22,0.4828,0
2025-01-01 01:30:00,ARM-024,8.5,78.96,0.4287,0
2025-01-01 01:45:00,ARM-024,9.26,69.01,0.5412,0
2025-01-01 02:00:00,ARM-024,9.37,69.39,0.4777,0
2025-01-01 02:15:00,ARM-024,15.88,82.44,0.3613,1
2025-01-01 02:30:00,ARM-024,11.87,71.42,0.5311,0
2025-01-01 02:45:00,ARM-024,9.65,65.91,0.5094,0
2025-01-01 03:00:00,ARM-024,8.76,78.27,0.4928,0
2025-01-01 03:15:00,ARM-024,11.45,76.06,0.474,0
2025-01-01 03:30:00,ARM-024,11.1,70.7,0.5727,0
2025-01-01 03:45:00,ARM-024,12.62,69.06,0.5502,0
2025-01-01 04:00:00,ARM-024,9.7,72.65,0.4728,0
2025-01-01 04:15:00,ARM-024,10.45,72.07,0.4572,0
2025-01-01 04:30:00,ARM-024,9.47,68.66,0.4887,0
2025-01-01 04:45:00,ARM-024,11.23,71.05,0.5267,0
2025-01-01 05:00:00,ARM-024,10.75,73.14,0.5289,0
2025-01-01 05:15:00,ARM-024,11.21,64.4,0.4945,0
2025-01-01 05:30:00,ARM-024,9.87,69.52,0.4189,0
2025-01-01 05:45:00,ARM-024,8.26,70.31,0.4693,0
2025-01-01 06:00:00,ARM-024,10.14,74.47,0.4522,0
